Date,Open,High,Low,Close
29-12-2015,"11,257.05","11,287.50","11,206.60","11,253.45"
30-12-2015,"11,247.35","11,263.60","11,100.10","11,117.60"
31-12-2015,"11,113.00","11,233.85","11,113.00","11,212.55"
01-01-2016,"11,210.25","11,221.60","11,137.85","11,174.85"
04-01-2016,"11,144.00","11,160.95","11,004.65","11,029.25"
05-01-2016,"11,082.60","11,084.60","10,945.20","10,997.15"
06-01-2016,"11,027.55","11,037.40","10,979.45","11,018.15"
07-01-2016,"10,947.75","10,964.65","10,822.70","10,863.20"
08-01-2016,"10,933.30","11,007.50","10,896.45","10,989.55"
11-01-2016,"10,898.80","10,917.45","10,797.70","10,823.90"
12-01-2016,"10,850.25","10,850.25","10,659.25","10,790.35"
13-01-2016,"10,807.85","10,860.40","10,646.55","10,839.85"
14-01-2016,"10,730.65","11,068.90","10,685.35","10,980.45"
15-01-2016,"11,050.65","11,057.70","10,949.95","10,994.95"
18-01-2016,"10,954.20","11,084.40","10,954.20","10,984.00"
19-01-2016,"11,052.40","11,064.80","10,873.60","10,963.10"
20-01-2016,"10,897.80","10,945.40","10,855.20","10,910.50"
21-01-2016,"10,957.95","10,994.90","10,893.35","10,934.70"
22-01-2016,"11,020.60","11,030.65","10,961.35","11,006.70"
25-01-2016,"11,047.00","11,113.80","11,000.25","11,025.35"
27-01-2016,"11,052.55","11,061.80","10,992.45","11,029.10"
28-01-2016,"11,010.10","11,073.75","10,984.25","11,002.70"
29-01-2016,"11,061.85","11,266.75","11,024.95","11,236.15"
01-02-2016,"11,271.15","11,409.10","11,234.80","11,305.25"
02-02-2016,"11,325.75","11,377.95","11,182.50","11,242.10"
03-02-2016,"11,179.75","11,218.45","11,065.80","11,122.25"
04-02-2016,"11,178.25","11,289.80","11,148.15","11,213.65"
05-02-2016,"11,222.20","11,285.10","11,188.45","11,227.55"
08-02-2016,"11,160.85","11,190.35","10,962.80","11,001.45"
09-02-2016,"10,866.20","10,866.20","10,590.10","10,614.25"
10-02-2016,"10,614.30","10,693.90","10,570.65","10,600.45"
11-02-2016,"10,615.35","10,615.35","10,279.70","10,312.95"
12-02-2016,"10,404.60","10,462.90","10,157.10","10,324.45"
15-02-2016,"10,446.25","10,544.45","10,437.00","10,493.75"
16-02-2016,"10,487.40","10,511.40","10,393.60","10,418.65"
17-02-2016,"10,429.35","10,518.25","10,325.25","10,502.45"
18-02-2016,"10,554.55","10,723.40","10,554.45","10,702.25"
19-02-2016,"10,670.75","10,791.05","10,649.75","10,768.90"
22-02-2016,"10,778.80","10,778.80","10,691.35","10,720.60"
23-02-2016,"10,721.40","10,729.60","10,575.15","10,601.45"
24-02-2016,"10,581.00","10,586.05","10,446.40","10,468.05"
25-02-2016,"10,469.85","10,484.95","10,329.20","10,403.50"
26-02-2016,"10,488.45","10,567.95","10,419.00","10,463.35"
29-02-2016,"10,504.40","10,504.40","10,075.75","10,278.40"
01-03-2016,"10,337.95","10,657.10","10,313.50","10,637.35"
02-03-2016,"10,740.45","10,920.90","10,642.05","10,897.10"
03-03-2016,"10,982.00","11,089.45","10,950.85","11,054.95"
04-03-2016,"11,086.10","11,088.10","10,930.95","10,980.85"
08-03-2016,"10,928.40","10,977.30","10,832.25","10,914.20"
09-03-2016,"10,815.05","10,947.70","10,733.20","10,925.80"
10-03-2016,"10,923.75","10,924.80","10,783.05","10,826.90"
11-03-2016,"10,825.90","10,898.70","10,805.75","10,835.45"
14-03-2016,"10,854.20","10,935.65","10,836.95","10,866.85"
15-03-2016,"10,867.65","10,900.25","10,709.00","10,730.45"
16-03-2016,"10,733.70","10,819.35","10,698.70","10,803.20"
17-03-2016,"10,854.00","10,961.65","10,854.00","10,923.50"
18-03-2016,"10,938.05","11,177.25","10,938.05","11,159.70"
21-03-2016,"11,158.95","11,221.80","11,093.60","11,193.85"
22-03-2016,"11,171.90","11,229.25","11,118.50","11,206.60"
23-03-2016,"11,219.70","11,246.00","11,125.10","11,228.15"
28-03-2016,"11,328.15","11,384.90","11,112.85","11,168.70"
29-03-2016,"11,172.80","11,188.65","11,089.00","11,114.70"
30-03-2016,"11,127.50","11,271.70","11,127.50","11,254.55"
31-03-2016,"11,240.60","11,387.90","11,216.45","11,309.30"
01-04-2016,"11,306.35","11,352.05","11,128.05","11,194.65"
04-04-2016,"11,224.90","11,407.45","11,224.90","11,387.70"
05-04-2016,"11,386.55","11,399.05","11,245.50","11,274.95"
06-04-2016,"11,325.10","11,325.10","11,165.25","11,224.95"
07-04-2016,"11,264.60","11,264.60","11,087.20","11,102.60"
08-04-2016,"11,082.25","11,085.65","11,028.15","11,061.15"
11-04-2016,"11,066.25","11,304.65","10,975.15","11,291.35"
12-04-2016,"11,284.00","11,332.85","11,243.75","11,304.45"
13-04-2016,"11,412.10","11,430.95","11,330.50","11,351.85"
18-04-2016,"11,493.50","11,638.10","11,485.15","11,597.25"
20-04-2016,"11,697.40","11,697.40","11,506.15","11,552.75"
21-04-2016,"11,500.45","11,514.50","11,329.90","11,355.40"
22-04-2016,"11,326.55","11,376.05","11,292.40","11,304.05"
25-04-2016,"11,288.70","11,380.55","11,267.10","11,315.45"
26-04-2016,"11,292.35","11,444.35","11,251.35","11,417.35"
27-04-2016,"11,398.90","11,507.75","11,398.90","11,453.00"
28-04-2016,"11,350.15","11,428.65","11,265.70","11,287.15"
29-04-2016,"11,269.10","11,279.25","11,140.55","11,196.25"
02-05-2016,"11,181.15","11,181.15","11,075.95","11,117.70"
03-05-2016,"11,129.90","11,167.90","10,909.95","10,925.70"
04-05-2016,"10,913.75","10,969.60","10,858.80","10,948.60"
05-05-2016,"10,966.75","11,024.15","10,909.60","10,973.85"
06-05-2016,"10,960.10","10,960.10","10,846.65","10,887.00"
09-05-2016,"10,900.10","11,006.50","10,884.05","10,991.50"
10-05-2016,"11,010.25","11,065.70","10,948.75","11,034.40"
11-05-2016,"10,926.85","11,030.30","10,900.40","10,960.40"
12-05-2016,"10,967.35","11,089.80","10,955.60","11,081.10"
13-05-2016,"11,081.30","11,081.30","10,986.20","11,030.70"
16-05-2016,"11,063.10","11,134.30","11,030.05","11,087.75"
17-05-2016,"11,126.75","11,197.35","11,101.25","11,125.10"
18-05-2016,"11,073.55","11,141.50","11,038.25","11,120.05"
19-05-2016,"11,124.80","11,136.70","11,067.20","11,094.60"
20-05-2016,"11,067.00","11,149.15","11,025.70","11,036.15"
23-05-2016,"11,080.40","11,080.40","10,917.15","10,939.90"
24-05-2016,"10,946.50","10,946.50","10,868.15","10,924.80"
25-05-2016,"11,019.05","11,223.40","11,019.05","11,215.50"
26-05-2016,"11,231.85","11,366.05","11,178.25","11,337.15"
27-05-2016,"11,325.70","11,462.05","11,325.70","11,420.85"
30-05-2016,"11,433.95","11,579.25","11,433.95","11,547.50"
31-05-2016,"11,554.65","11,559.45","11,374.85","11,395.85"
01-06-2016,"11,405.50","11,516.00","11,405.50","11,494.90"
02-06-2016,"11,447.05","11,586.20","11,399.45","11,458.20"
03-06-2016,"11,482.05","11,527.00","11,450.25","11,462.00"
06-06-2016,"11,443.50","11,469.15","11,382.75","11,395.80"
07-06-2016,"11,434.60","11,461.25","11,384.45","11,413.35"
08-06-2016,"11,427.15","11,427.15","11,380.90","11,404.50"
09-06-2016,"11,413.30","11,413.30","11,215.95","11,264.85"
10-06-2016,"11,226.45","11,320.40","11,210.60","11,229.05"
13-06-2016,"11,164.15","11,214.20","11,111.70","11,191.55"
14-06-2016,"11,210.65","11,222.35","11,110.75","11,169.45"
15-06-2016,"11,195.95","11,293.15","11,172.60","11,282.05"
16-06-2016,"11,249.70","11,263.50","11,128.95","11,244.25"
17-06-2016,"11,258.65","11,304.80","11,242.55","11,290.80"
20-06-2016,"11,272.95","11,518.70","11,256.65","11,506.60"
21-06-2016,"11,515.25","11,519.90","11,453.20","11,488.45"
22-06-2016,"11,509.05","11,524.30","11,421.55","11,490.80"
23-06-2016,"11,469.35","11,526.40","11,396.75","11,487.05"
24-06-2016,"11,193.25","11,218.30","11,043.10","11,203.15"
27-06-2016,"11,069.90","11,094.80","10,976.80","11,008.05"
28-06-2016,"10,978.60","11,031.50","10,874.60","10,884.65"
29-06-2016,"10,943.30","11,072.30","10,900.95","11,057.40"
30-06-2016,"11,109.70","11,156.40","11,052.25","11,120.15"
01-07-2016,"11,172.65","11,178.05","11,078.45","11,098.40"
04-07-2016,"11,142.25","11,242.30","11,142.25","11,184.85"
05-07-2016,"11,176.20","11,176.20","11,110.60","11,141.00"
07-07-2016,"11,136.30","11,138.45","10,929.40","10,942.00"
08-07-2016,"10,947.95","10,982.95","10,896.90","10,946.70"
11-07-2016,"10,993.85","11,073.40","10,992.55","11,045.95"
12-07-2016,"11,064.40","11,072.30","10,997.30","11,056.80"
13-07-2016,"11,094.20","11,139.00","11,042.95","11,128.20"
14-07-2016,"11,117.35","11,174.60","11,090.80","11,157.85"
15-07-2016,"11,197.85","11,219.05","10,691.70","10,716.45"
18-07-2016,"10,734.50","10,767.85","10,659.80","10,735.10"
19-07-2016,"10,694.95","10,777.60","10,694.00","10,766.30"
20-07-2016,"10,600.75","10,775.80","10,600.75","10,764.70"
21-07-2016,"10,749.75","10,789.25","10,719.80","10,772.25"
22-07-2016,"10,745.55","10,775.20","10,711.50","10,756.00"
25-07-2016,"10,734.10","10,880.40","10,731.20","10,870.90"
26-07-2016,"10,839.50","10,901.10","10,836.80","10,877.65"
27-07-2016,"10,875.45","10,952.65","10,849.30","10,928.45"
28-07-2016,"10,923.10","10,952.70","10,881.30","10,935.65"
29-07-2016,"10,916.90","10,952.75","10,871.95","10,913.30"
01-08-2016,"10,917.70","11,149.55","10,913.50","11,139.05"
02-08-2016,"11,129.45","11,231.95","11,112.45","11,179.00"
03-08-2016,"11,307.05","11,307.05","11,143.10","11,181.40"
04-08-2016,"11,226.45","11,229.05","11,128.65","11,148.45"
05-08-2016,"11,177.35","11,226.50","11,091.80","11,137.05"
08-08-2016,"11,136.10","11,205.00","11,122.15","11,197.20"
09-08-2016,"11,207.70","11,214.95","11,128.95","11,198.00"
10-08-2016,"11,184.25","11,202.20","11,152.10","11,175.90"
11-08-2016,"11,173.30","11,254.20","11,170.60","11,222.20"
12-08-2016,"11,218.70","11,302.40","11,153.45","11,173.40"
16-08-2016,"11,121.95","11,136.05","10,955.65","10,993.55"
17-08-2016,"10,992.95","10,993.95","10,790.60","10,808.75"
18-08-2016,"10,855.55","10,887.75","10,765.95","10,783.50"
19-08-2016,"10,807.30","10,873.15","10,721.90","10,727.60"
22-08-2016,"10,704.65","10,728.80","10,568.45","10,593.20"
23-08-2016,"10,610.40","10,790.85","10,599.55","10,767.10"
24-08-2016,"10,792.95","10,845.70","10,753.25","10,786.35"
25-08-2016,"10,824.75","10,826.15","10,649.70","10,665.65"
26-08-2016,"10,680.30","10,717.65","10,495.20","10,523.05"
29-08-2016,"10,548.95","10,548.95","10,329.45","10,385.35"
30-08-2016,"10,422.65","10,585.10","10,411.75","10,572.30"
31-08-2016,"10,593.75","10,654.20","10,496.30","10,546.10"
01-09-2016,"10,570.10","10,583.30","10,499.60","10,533.25"
02-09-2016,"10,549.35","10,555.70","10,482.70","10,528.35"
06-09-2016,"10,524.05","10,558.35","10,505.60","10,545.30"
07-09-2016,"10,605.85","10,643.50","10,468.75","10,499.90"
08-09-2016,"10,349.75","10,349.75","10,159.70","10,240.50"
09-09-2016,"10,253.75","10,356.05","10,217.10","10,291.90"
12-09-2016,"10,194.65","10,413.30","10,182.25","10,374.95"
14-09-2016,"10,400.30","10,440.15","10,291.35","10,302.85"
15-09-2016,"10,340.25","10,341.20","10,255.55","10,289.50"
16-09-2016,"10,347.50","10,439.10","10,285.80","10,399.25"
19-09-2016,"10,386.20","10,531.60","10,353.65","10,463.40"
20-09-2016,"10,469.20","10,469.20","10,387.25","10,426.70"
21-09-2016,"10,450.45","10,485.85","10,425.90","10,456.50"
22-09-2016,"10,508.20","10,511.65","10,376.05","10,397.15"
23-09-2016,"10,426.10","10,446.90","10,376.80","10,391.05"
26-09-2016,"10,382.00","10,390.15","10,314.60","10,330.00"
27-09-2016,"10,324.70","10,425.50","10,322.50","10,397.00"
28-09-2016,"10,402.20","10,418.75","10,335.65","10,360.50"
29-09-2016,"10,410.65","10,412.60","10,228.05","10,257.80"
30-09-2016,"10,300.35","10,336.80","10,279.85","10,292.30"
03-10-2016,"10,331.15","10,340.30","10,239.95","10,309.85"
04-10-2016,"10,347.10","10,403.25","10,328.55","10,394.30"
05-10-2016,"10,405.65","10,418.70","10,287.40","10,333.40"
06-10-2016,"10,353.90","10,354.60","10,229.90","10,242.50"
07-10-2016,"10,253.05","10,254.05","10,146.00","10,184.25"
10-10-2016,"10,193.05","10,285.15","10,160.45","10,270.95"
13-10-2016,"10,218.50","10,296.80","10,196.95","10,243.75"
14-10-2016,"10,239.20","10,442.00","10,116.70","10,228.65"
17-10-2016,"10,268.65","10,270.25","10,140.55","10,158.75"
18-10-2016,"10,202.55","10,397.15","10,191.65","10,377.15"
19-10-2016,"10,397.30","10,433.75","10,338.15","10,411.10"
20-10-2016,"10,431.50","10,464.20","10,357.50","10,372.95"
21-10-2016,"10,408.65","10,483.45","10,376.95","10,477.10"
24-10-2016,"10,445.35","10,448.00","10,317.40","10,327.70"
25-10-2016,"10,322.70","10,331.85","10,254.05","10,261.40"
26-10-2016,"10,253.40","10,254.55","10,128.60","10,157.35"
27-10-2016,"10,130.80","10,130.80","10,027.25","10,052.90"
28-10-2016,"10,088.05","10,119.25","10,032.50","10,048.40"
30-10-2016,"10,100.70","10,104.00","10,075.85","10,082.70"
01-11-2016,"10,109.20","10,109.20","9,969.80","9,990.60"
02-11-2016,"9,903.80","9,933.55","9,861.15","9,871.25"
03-11-2016,"9,868.35","9,886.65","9,793.85","9,809.75"
04-11-2016,"9,813.45","9,940.10","9,736.75","9,924.05"
07-11-2016,"9,997.10","10,034.15","9,920.95","9,970.00"
08-11-2016,"9,996.20","10,045.50","9,891.00","10,008.40"
09-11-2016,"9,467.65","9,826.35","9,320.95","9,683.25"
10-11-2016,"9,803.20","9,813.15","9,636.15","9,654.75"
11-11-2016,"9,615.85","9,633.30","9,391.55","9,434.60"
15-11-2016,"9,478.50","9,565.85","9,295.25","9,487.00"
16-11-2016,"9,559.15","9,724.70","9,543.20","9,641.00"
17-11-2016,"9,608.95","9,678.75","9,476.10","9,496.20"
18-11-2016,"9,497.80","9,560.90","9,419.60","9,476.45"
21-11-2016,"9,500.00","9,553.70","9,430.40","9,453.75"
22-11-2016,"9,492.35","9,566.70","9,471.20","9,509.45"
23-11-2016,"9,559.10","9,571.55","9,484.45","9,549.85"
24-11-2016,"9,561.40","9,726.50","9,518.90","9,656.25"
25-11-2016,"9,709.15","10,140.65","9,696.65","10,114.90"
28-11-2016,"10,126.70","10,171.80","10,001.50","10,106.20"
29-11-2016,"10,099.65","10,149.80","10,043.20","10,059.60"
30-11-2016,"10,086.55","10,139.95","10,011.45","10,087.70"
01-12-2016,"10,090.00","10,108.80","10,002.40","10,049.75"
02-12-2016,"10,018.15","10,061.20","9,898.90","9,922.80"
05-12-2016,"9,908.30","9,946.90","9,778.95","9,836.00"
06-12-2016,"9,850.90","9,946.75","9,808.35","9,834.95"
07-12-2016,"9,865.65","9,871.70","9,764.20","9,777.90"
08-12-2016,"9,819.90","9,947.40","9,819.65","9,935.90"
09-12-2016,"9,961.95","10,059.95","9,925.85","9,997.50"
12-12-2016,"9,960.30","9,971.25","9,846.20","9,953.90"
13-12-2016,"9,983.70","10,082.15","9,929.85","10,058.65"
14-12-2016,"10,091.55","10,150.95","10,044.15","10,128.95"
15-12-2016,"10,099.05","10,299.80","10,091.60","10,195.75"
16-12-2016,"10,265.65","10,268.70","10,188.25","10,222.95"
19-12-2016,"10,213.45","10,234.05","10,153.80","10,223.65"
20-12-2016,"10,239.85","10,352.65","10,224.45","10,322.85"
21-12-2016,"10,357.30","10,357.30","10,207.25","10,228.25"
22-12-2016,"10,210.25","10,251.20","10,084.25","10,163.00"
23-12-2016,"10,162.40","10,187.25","10,048.85","10,071.05"
26-12-2016,"10,028.90","10,065.75","9,979.60","10,023.30"
27-12-2016,"9,997.00","10,188.65","9,994.95","10,170.70"
28-12-2016,"10,203.85","10,301.10","10,177.40","10,198.60"
29-12-2016,"10,194.15","10,314.35","10,183.40","10,291.85"
30-12-2016,"10,325.35","10,416.60","10,304.65","10,399.25"
02-01-2017,"10,403.00","10,434.10","10,353.65","10,367.05"
03-01-2017,"10,386.60","10,390.90","10,291.25","10,362.25"
04-01-2017,"10,368.15","10,517.55","10,364.00","10,496.90"
05-01-2017,"10,539.75","10,590.05","10,379.30","10,400.05"
06-01-2017,"10,352.80","10,372.90","10,063.35","10,110.45"
09-01-2017,"10,070.65","10,214.20","10,023.65","10,198.45"
10-01-2017,"10,232.55","10,255.85","10,184.35","10,221.50"
11-01-2017,"10,238.05","10,282.20","10,154.50","10,220.55"
12-01-2017,"10,237.45","10,410.80","10,236.00","10,398.80"
13-01-2017,"10,504.05","10,551.40","10,217.45","10,263.55"
16-01-2017,"10,223.05","10,223.05","10,137.00","10,173.10"
17-01-2017,"10,166.85","10,275.00","10,166.40","10,206.80"
18-01-2017,"10,217.50","10,270.50","10,208.85","10,231.60"
19-01-2017,"10,223.05","10,251.80","10,174.50","10,222.15"
20-01-2017,"10,165.50","10,192.70","10,113.20","10,132.65"
23-01-2017,"10,060.65","10,234.65","10,029.30","10,219.40"
24-01-2017,"10,186.50","10,213.70","10,133.15","10,201.60"
25-01-2017,"10,221.65","10,239.50","10,154.75","10,164.45"
27-01-2017,"10,144.20","10,212.55","10,100.85","10,181.85"
30-01-2017,"10,114.35","10,195.70","10,065.05","10,170.65"
31-01-2017,"10,158.20","10,158.20","9,620.45","9,848.50"
01-02-2017,"9,811.10","9,831.05","9,592.25","9,750.00"
02-02-2017,"9,753.55","9,989.20","9,681.75","9,926.00"
03-02-2017,"9,927.35","10,058.80","9,863.65","10,025.80"
06-02-2017,"10,076.55","10,093.15","9,954.55","10,029.05"
07-02-2017,"10,034.95","10,042.15","9,967.85","9,997.95"
08-02-2017,"9,988.60","10,071.65","9,973.60","10,007.05"
09-02-2017,"10,026.40","10,186.10","10,005.00","10,167.90"
10-02-2017,"10,185.45","10,432.95","10,180.45","10,387.85"
13-02-2017,"10,402.15","10,469.20","10,340.40","10,452.90"
14-02-2017,"10,462.35","10,489.45","10,423.75","10,474.10"
15-02-2017,"10,464.05","10,550.50","10,318.95","10,427.65"
16-02-2017,"10,488.95","10,640.50","10,488.95","10,628.05"
17-02-2017,"10,674.20","10,676.00","10,483.90","10,527.20"
20-02-2017,"10,544.45","10,740.30","10,516.95","10,671.25"
21-02-2017,"10,716.70","10,801.60","10,643.90","10,680.75"
22-02-2017,"10,685.55","10,692.95","10,497.00","10,514.80"
23-02-2017,"10,545.45","10,737.35","10,531.70","10,689.65"
27-02-2017,"10,663.25","10,776.65","10,658.30","10,706.70"
28-02-2017,"10,732.80","10,759.40","10,645.30","10,680.95"
01-03-2017,"10,674.85","10,777.60","10,658.40","10,748.05"
02-03-2017,"10,779.65","10,806.95","10,717.00","10,741.60"
03-03-2017,"10,701.35","10,819.30","10,657.70","10,806.25"
06-03-2017,"10,736.80","10,812.65","10,706.75","10,779.05"
07-03-2017,"10,794.30","10,820.10","10,750.90","10,799.10"
08-03-2017,"10,791.45","10,793.50","10,687.45","10,739.45"
09-03-2017,"10,753.70","10,757.70","10,694.45","10,724.75"
10-03-2017,"10,758.20","10,821.85","10,718.35","10,749.85"
14-03-2017,"10,850.00","10,927.30","10,821.40","10,879.25"
15-03-2017,"10,899.95","10,905.95","10,677.75","10,696.55"
16-03-2017,"10,765.65","10,838.15","10,752.20","10,822.10"
17-03-2017,"10,893.85","10,920.35","10,787.20","10,900.75"
20-03-2017,"10,877.15","10,879.45","10,750.60","10,776.75"
21-03-2017,"10,769.10","10,823.70","10,751.30","10,787.20"
22-03-2017,"10,717.10","10,831.75","10,710.80","10,783.30"
23-03-2017,"10,794.25","10,863.85","10,785.70","10,850.80"
24-03-2017,"10,843.25","10,851.45","10,753.45","10,768.95"
27-03-2017,"10,735.50","10,787.20","10,630.85","10,648.50"
28-03-2017,"10,675.05","10,749.10","10,658.55","10,681.05"
29-03-2017,"10,712.00","10,761.05","10,661.05","10,741.25"
30-03-2017,"10,734.95","10,767.80","10,692.90","10,730.75"
31-03-2017,"10,735.60","10,752.35","10,634.90","10,703.25"
03-04-2017,"10,728.65","10,732.85","10,571.50","10,592.00"
05-04-2017,"10,596.25","10,597.20","10,493.00","10,510.30"
06-04-2017,"10,499.75","10,545.60","10,475.85","10,538.15"
07-04-2017,"10,532.45","10,568.80","10,470.55","10,485.75"
10-04-2017,"10,511.60","10,542.70","10,304.95","10,338.15"
11-04-2017,"10,341.55","10,422.30","10,332.45","10,398.85"
12-04-2017,"10,408.15","10,420.35","10,290.50","10,323.45"
13-04-2017,"10,339.85","10,407.15","10,034.60","10,064.20"
17-04-2017,"10,045.40","10,056.55","9,975.45","10,000.90"
18-04-2017,"10,021.15","10,075.80","9,964.65","9,981.55"
19-04-2017,"9,925.25","10,059.45","9,901.65","9,944.80"
20-04-2017,"9,965.80","10,056.25","9,948.95","10,039.05"
21-04-2017,"10,083.50","10,103.80","9,978.50","10,008.15"
24-04-2017,"9,979.80","10,070.95","9,938.60","10,058.35"
25-04-2017,"10,081.55","10,113.00","10,038.15","10,091.25"
26-04-2017,"10,157.60","10,162.65","9,944.40","9,966.75"
27-04-2017,"9,965.05","10,045.50","9,965.05","10,012.35"
28-04-2017,"10,020.45","10,023.70","9,920.70","9,943.70"
02-05-2017,"10,000.80","10,042.85","9,960.20","10,006.35"
03-05-2017,"10,043.00","10,151.35","9,995.25","10,131.05"
04-05-2017,"10,155.05","10,170.00","10,055.00","10,106.50"
05-05-2017,"10,084.50","10,101.95","10,031.10","10,086.35"
08-05-2017,"10,113.80","10,222.15","10,085.60","10,209.15"
09-05-2017,"10,246.00","10,294.25","10,211.40","10,279.60"
10-05-2017,"10,283.35","10,296.45","10,183.80","10,219.55"
11-05-2017,"10,293.30","10,300.50","10,216.30","10,256.10"
12-05-2017,"10,275.60","10,378.80","10,264.40","10,367.30"
15-05-2017,"10,399.70","10,400.45","10,293.40","10,339.75"
16-05-2017,"10,364.40","10,474.45","10,356.55","10,461.30"
17-05-2017,"10,461.00","10,485.70","10,371.55","10,437.30"
18-05-2017,"10,382.40","10,705.90","10,371.70","10,545.60"
19-05-2017,"10,565.75","10,574.60","10,410.30","10,456.35"
22-05-2017,"10,486.80","10,538.65","10,454.95","10,504.85"
23-05-2017,"10,535.90","10,583.20","10,480.75","10,510.20"
24-05-2017,"10,510.95","10,536.15","10,444.20","10,509.20"
25-05-2017,"10,568.15","10,761.05","10,546.90","10,738.35"
26-05-2017,"10,741.75","10,792.75","10,683.75","10,735.40"
29-05-2017,"10,611.45","10,633.30","10,467.35","10,568.35"
30-05-2017,"10,535.35","10,627.25","10,496.30","10,609.00"
31-05-2017,"10,589.80","10,617.45","10,522.65","10,549.10"
01-06-2017,"10,508.70","10,625.35","10,478.40","10,574.70"
02-06-2017,"10,598.50","10,647.00","10,564.10","10,608.95"
05-06-2017,"10,608.85","10,677.65","10,585.70","10,660.10"
06-06-2017,"10,749.40","11,016.10","10,733.65","10,907.25"
07-06-2017,"10,930.40","10,941.15","10,533.15","10,701.25"
08-06-2017,"10,684.80","10,696.85","10,520.95","10,550.00"
09-06-2017,"10,484.30","10,500.10","10,373.10","10,442.65"
12-06-2017,"10,412.50","10,512.25","10,314.40","10,470.75"
13-06-2017,"10,389.30","10,458.55","10,318.95","10,339.00"
14-06-2017,"10,370.25","10,375.60","10,291.50","10,366.10"
15-06-2017,"10,383.90","10,385.10","10,262.05","10,278.05"
16-06-2017,"10,262.70","10,326.95","10,161.50","10,189.50"
19-06-2017,"10,214.15","10,247.45","10,162.00","10,197.90"
20-06-2017,"10,220.10","10,300.70","10,177.30","10,289.95"
21-06-2017,"10,289.20","10,289.20","10,191.70","10,223.40"
22-06-2017,"10,255.75","10,354.65","10,167.10","10,199.55"
23-06-2017,"10,226.25","10,253.40","10,155.85","10,170.60"
27-06-2017,"10,160.00","10,203.00","10,045.10","10,068.85"
28-06-2017,"10,100.65","10,148.95","10,060.65","10,133.55"
29-06-2017,"10,183.30","10,238.95","10,105.90","10,124.40"
30-06-2017,"10,098.55","10,173.85","10,071.55","10,155.05"
03-07-2017,"10,174.30","10,209.95","10,075.80","10,189.85"
04-07-2017,"10,215.25","10,256.55","10,150.00","10,213.40"
05-07-2017,"10,196.05","10,196.05","10,137.00","10,160.65"
06-07-2017,"10,151.55","10,198.20","10,127.05","10,148.90"
07-07-2017,"10,125.65","10,151.50","10,073.95","10,087.80"
10-07-2017,"10,214.30","10,377.10","9,946.35","10,360.10"
11-07-2017,"10,333.30","10,611.95","10,333.30","10,430.00"
12-07-2017,"10,440.70","10,467.90","10,385.65","10,401.50"
13-07-2017,"10,428.10","10,495.50","10,394.95","10,440.55"
14-07-2017,"10,442.55","10,463.30","10,306.80","10,330.65"
17-07-2017,"10,371.70","10,512.80","10,356.95","10,445.85"
18-07-2017,"10,455.15","10,608.90","10,454.95","10,493.20"
19-07-2017,"10,506.75","10,606.55","10,494.05","10,583.80"
20-07-2017,"10,587.45","10,593.95","10,474.85","10,491.15"
21-07-2017,"10,573.00","10,726.10","10,561.95","10,711.55"
24-07-2017,"10,734.15","10,846.55","10,734.05","10,823.55"
25-07-2017,"10,813.60","10,827.45","10,738.50","10,810.35"
26-07-2017,"10,810.70","10,839.35","10,752.30","10,782.95"
27-07-2017,"10,795.10","10,905.20","10,577.95","10,612.30"
28-07-2017,"10,627.50","10,722.70","10,511.10","10,699.45"
31-07-2017,"10,665.30","10,802.40","10,637.80","10,755.75"
01-08-2017,"10,808.10","10,887.80","10,767.40","10,801.85"
02-08-2017,"10,806.80","10,836.65","10,702.30","10,727.35"
03-08-2017,"10,736.50","10,762.50","10,672.75","10,682.50"
04-08-2017,"10,695.15","10,771.85","10,681.65","10,757.95"
07-08-2017,"10,749.70","10,757.90","10,659.45","10,678.80"
08-08-2017,"10,700.80","10,708.30","10,581.85","10,623.70"
09-08-2017,"10,607.40","10,655.35","10,594.45","10,613.55"
10-08-2017,"10,590.35","10,700.90","10,586.15","10,662.35"
11-08-2017,"10,623.65","10,718.15","10,587.70","10,647.05"
14-08-2017,"10,669.15","10,692.45","10,569.10","10,587.30"
16-08-2017,"10,621.10","10,683.80","10,575.05","10,659.70"
17-08-2017,"10,784.60","10,839.95","10,688.85","10,797.80"
18-08-2017,"10,768.00","10,768.00","10,474.70","10,570.00"
21-08-2017,"10,574.30","10,618.05","10,408.45","10,440.05"
22-08-2017,"10,533.40","10,541.85","10,422.00","10,446.25"
23-08-2017,"10,479.65","10,509.60","10,401.05","10,478.25"
24-08-2017,"10,550.20","10,566.85","10,486.05","10,503.90"
28-08-2017,"10,603.45","10,638.40","10,574.50","10,592.30"
29-08-2017,"10,593.00","10,596.15","10,475.50","10,506.00"
30-08-2017,"10,565.20","10,580.00","10,474.15","10,493.25"
31-08-2017,"10,528.05","10,578.70","10,453.10","10,558.25"
01-09-2017,"10,537.60","10,563.80","10,455.65","10,514.40"
04-09-2017,"10,540.00","10,540.10","10,388.25","10,441.75"
05-09-2017,"10,455.55","10,506.50","10,427.50","10,498.00"
06-09-2017,"10,472.10","10,484.65","10,407.90","10,421.65"
07-09-2017,"10,466.05","10,477.30","10,423.25","10,460.95"
08-09-2017,"10,488.95","10,499.30","10,444.30","10,456.65"
11-09-2017,"10,496.70","10,520.75","10,447.25","10,459.50"
12-09-2017,"10,514.15","10,517.50","10,443.20","10,501.10"
