Date,Open,High,Low,Close
28-07-2000,1333.8,1337.7,1359.4,1327.95
31-07-2000,1332.85,1333.3,1343.65,1317.3
01-08-2000,1326.85,1332.85,1344.5,1322.6
02-08-2000,1331.9,1323.7,1333.85,1312.25
03-08-2000,1321.25,1330.7,1339.4,1319
04-08-2000,1318.55,1320.25,1333.15,1302.65
07-08-2000,1310.8,1319.7,1321.7,1299.9
08-08-2000,1345.6,1312.1,1348.25,1311.15
09-08-2000,1344.95,1345.95,1363.95,1341.05
10-08-2000,1328,1345.25,1360.4,1325.15
11-08-2000,1310.75,1328.15,1328.15,1306.6
14-08-2000,1317.9,1312.25,1321.55,1295.45
16-08-2000,1351.45,1319.35,1354.95,1319.35
17-08-2000,1341.4,1351.5,1363.05,1334.95
18-08-2000,1358.05,1342,1360.65,1339.05
21-08-2000,1370.25,1358.75,1374.5,1358.75
22-08-2000,1381.2,1370.75,1394.9,1370.75
23-08-2000,1386.05,1381.6,1398.9,1376.9
24-08-2000,1386.95,1386.3,1390.45,1374.9
25-08-2000,1381.25,1387.35,1396.1,1377.75
28-08-2000,1369.85,1379.6,1383.45,1368.25
29-08-2000,1367.7,1368.65,1373.55,1360.65
30-08-2000,1375.95,1369.9,1384.85,1369.8
31-08-2000,1394.1,1376.5,1397.3,1375.9
04-09-2000,1427.75,1395.95,1433.15,1395.95
05-09-2000,1428.25,1428.05,1434.65,1420.9
06-09-2000,1435.35,1430.9,1444.45,1421
07-09-2000,1439.75,1434.7,1450.2,1424.35
08-09-2000,1450.05,1440.6,1453.15,1440.6
11-09-2000,1456.35,1449.35,1469,1448.95
12-09-2000,1467.65,1457.1,1470.55,1447.8
13-09-2000,1456.15,1467.65,1482,1452.6
14-09-2000,1445.3,1456.75,1466.65,1437.85
15-09-2000,1417.2,1443.25,1451.05,1411.55
18-09-2000,1354.35,1416.05,1416.05,1352.1
19-09-2000,1317,1351.8,1361.7,1295.3
20-09-2000,1342.9,1317.8,1351.1,1311.1
21-09-2000,1329.85,1341.65,1347.4,1325.75
22-09-2000,1266.45,1329.1,1329.1,1261.2
25-09-2000,1292.55,1268.4,1305.1,1268.4
26-09-2000,1267.9,1292.9,1298.25,1261
27-09-2000,1292.55,1267.45,1299,1249.35
28-09-2000,1266.4,1292.4,1302.75,1260.8
29-09-2000,1271.65,1267.3,1284.15,1264.4
03-10-2000,1282,1270.75,1288.15,1254.35
04-10-2000,1297.8,1281.45,1300.05,1275.8
05-10-2000,1284.75,1296.1,1306.45,1282.5
06-10-2000,1285,1284.35,1287.85,1262.65
09-10-2000,1267.3,1285.05,1286.35,1264.2
10-10-2000,1238.95,1268.7,1272.75,1230.05
11-10-2000,1201.9,1232.85,1234.1,1193.8
12-10-2000,1206.25,1201.3,1214.35,1185.1
13-10-2000,1176.75,1205.7,1205.7,1167.5
16-10-2000,1175.45,1177.85,1228.8,1173.35
17-10-2000,1158.05,1174.3,1174.3,1140.6
18-10-2000,1136,1157.05,1157.05,1122.8
19-10-2000,1166.15,1135.65,1171.5,1108.2
20-10-2000,1172,1166.2,1202.7,1166.2
23-10-2000,1143.95,1171.75,1172.15,1141.45
24-10-2000,1152.45,1143,1155.35,1132.9
25-10-2000,1183.9,1158.2,1190.4,1157.25
26-10-2000,1186.3,1182.8,1188.2,1176.6
27-10-2000,1178.7,1186.95,1192.9,1171.85
30-10-2000,1167.15,1178.75,1185.8,1164.25
31-10-2000,1172.75,1167.2,1175.6,1155.15
01-11-2000,1200.8,1178.25,1203.85,1177.1
02-11-2000,1224.85,1201.25,1226.35,1199.75
03-11-2000,1242.05,1225,1249.2,1225
06-11-2000,1240.25,1242.15,1261.4,1236.65
07-11-2000,1246.75,1239,1249.1,1232.35
08-11-2000,1266.8,1246.65,1277.25,1246.65
09-11-2000,1269.95,1266.75,1275.55,1255.95
10-11-2000,1239.55,1271.35,1271.4,1237.5
13-11-2000,1208.05,1239.35,1239.35,1199.95
14-11-2000,1242.85,1207.2,1246.9,1207.05
15-11-2000,1247.05,1245,1270.1,1243.2
16-11-2000,1233.25,1246.6,1254.55,1228.6
17-11-2000,1236,1232.35,1238,1216.9
20-11-2000,1237.6,1236,1241.75,1231.05
21-11-2000,1235,1236.95,1237.85,1224.3
22-11-2000,1222.35,1235.85,1247.5,1220.05
23-11-2000,1216,1221.2,1223.05,1209.85
24-11-2000,1225.2,1216.05,1230,1216.05
27-11-2000,1252.9,1225.4,1254.45,1225.35
28-11-2000,1272.75,1252.9,1275.45,1248.9
29-11-2000,1264.75,1272.25,1281,1253.45
30-11-2000,1268.15,1264.75,1272.1,1258.4
01-12-2000,1276.2,1268.1,1280.5,1255.2
04-12-2000,1275.6,1276.25,1290,1273.65
05-12-2000,1284.65,1275.7,1288.2,1275.5
06-12-2000,1298.55,1284.85,1319.85,1284.85
07-12-2000,1302.5,1298.9,1308.45,1295.1
08-12-2000,1313.7,1303.3,1317.2,1303.3
11-12-2000,1332.15,1313.7,1333.5,1313.7
12-12-2000,1333.35,1332.2,1341.75,1327.6
13-12-2000,1354.3,1333.8,1360.8,1333.8
14-12-2000,1349.35,1354.45,1369.5,1346.15
15-12-2000,1312.6,1349.25,1349.25,1308.15
18-12-2000,1317.6,1310.15,1321.65,1297.2
19-12-2000,1310.5,1317.75,1325.6,1307
20-12-2000,1295.25,1312.8,1313.4,1285.45
21-12-2000,1277.4,1294.25,1294.25,1257.1
22-12-2000,1242,1278.95,1292.8,1237.3
26-12-2000,1212,1242.05,1248.5,1207.95
27-12-2000,1228.3,1212.15,1239,1208.75
28-12-2000,1248.95,1229.35,1253.6,1229.35
29-12-2000,1263.55,1249,1265.9,1242.25
01-01-2001,1254.3,1263.5,1276.15,1250.65
02-01-2001,1271.8,1254.25,1279.6,1248.55
03-01-2001,1291.25,1271.8,1293.55,1263.95
04-01-2001,1307.65,1291.3,1331.35,1291.3
05-01-2001,1327.25,1307.55,1330.3,1306.25
08-01-2001,1309.25,1327.35,1334.2,1303.35
09-01-2001,1311.65,1309.2,1323.4,1304.9
10-01-2001,1287.3,1311.65,1324.35,1285.3
11-01-2001,1280.4,1287.5,1296.75,1275.95
12-01-2001,1286.75,1280.45,1298.85,1279.4
15-01-2001,1286.75,1286.85,1295.2,1277.85
16-01-2001,1293.05,1287,1302.6,1279.85
17-01-2001,1297.9,1299.4,1312.35,1295.3
18-01-2001,1305.95,1297.95,1309.95,1297.95
19-01-2001,1329.1,1306,1333.5,1306
22-01-2001,1348,1329.3,1351.85,1329.3
23-01-2001,1355.2,1347.95,1362.05,1346.5
24-01-2001,1365.95,1355.35,1371.1,1355.35
25-01-2001,1370.1,1366.05,1374.2,1353.5
29-01-2001,1342.05,1368.55,1368.55,1312.1
30-01-2001,1379.7,1342.1,1382.55,1342.05
31-01-2001,1371.7,1385.85,1396.05,1369
01-02-2001,1359.15,1371.5,1373.5,1340.95
02-02-2001,1378.85,1359.1,1384.9,1355.3
05-02-2001,1382.6,1378.8,1392.15,1373.45
06-02-2001,1387.1,1382.7,1395.4,1382.7
07-02-2001,1370.8,1387.3,1391.85,1368.05
08-02-2001,1395.5,1370.65,1396.8,1365.05
09-02-2001,1405.7,1395.55,1416.3,1395.55
12-02-2001,1402.2,1405.7,1416.45,1397.6
13-02-2001,1391.2,1402.2,1412.7,1386.65
14-02-2001,1393.35,1393.15,1396.35,1380.65
15-02-2001,1416.7,1393.35,1421,1393.35
16-02-2001,1381.35,1415.85,1422.95,1376.15
19-02-2001,1384.8,1381.4,1392.05,1369.45
20-02-2001,1383.85,1384.85,1392.8,1380.4
21-02-2001,1370.1,1383.9,1389.55,1364.25
22-02-2001,1355.1,1370.05,1370.05,1335.65
23-02-2001,1320.45,1355.1,1362.8,1314.1
26-02-2001,1312.4,1320.9,1325.2,1299.05
27-02-2001,1295.55,1312.45,1324,1281.9
28-02-2001,1351.4,1295.3,1362.25,1294.6
01-03-2001,1358.05,1351.75,1399.55,1345.05
02-03-2001,1306.35,1360.25,1386.75,1301.8
05-03-2001,1271.45,1304.85,1316.45,1259.1
07-03-2001,1290.5,1272.8,1311.1,1249.45
08-03-2001,1292.85,1290.85,1307.95,1279.3
09-03-2001,1254.75,1292.7,1292.7,1219.35
12-03-2001,1197.95,1253.25,1253.25,1193.95
13-03-2001,1124.7,1197.85,1201.15,1098.75
14-03-2001,1194.2,1125.15,1200.25,1114.6
15-03-2001,1217.15,1191.6,1219.7,1170.7
16-03-2001,1193.55,1216.9,1233.4,1179.6
19-03-2001,1186.7,1192.85,1201.7,1173.15
20-03-2001,1170.95,1186.8,1193.35,1162.35
21-03-2001,1207.1,1168.8,1212.2,1156.15
22-03-2001,1187.55,1206.45,1218.35,1184.95
23-03-2001,1161.3,1187.6,1196.55,1139.65
26-03-2001,1161.5,1159.85,1165.65,1147.5
27-03-2001,1177.75,1161.6,1182.7,1157.25
28-03-2001,1206.2,1177.55,1209.6,1177.55
29-03-2001,1195.1,1204.9,1210.1,1185
30-03-2001,1148.2,1195.05,1195.25,1144.65
02-04-2001,1138.1,1148.1,1148.1,1094.35
03-04-2001,1149.25,1136.65,1153.1,1128.1
04-04-2001,1136.65,1146.1,1146.15,1120.35
06-04-2001,1139.6,1137.55,1171.85,1133.05
09-04-2001,1128.35,1137.6,1138.55,1116.1
10-04-2001,1103.05,1129.1,1129.75,1093.05
11-04-2001,1066.8,1104.9,1116.85,1056.1
12-04-2001,1024.9,1066.75,1066.75,1001.8
16-04-2001,1044.6,1024,1049.4,1000.1
17-04-2001,1067,1044.85,1072.9,1037.7
18-04-2001,1103.4,1066.5,1106.3,1063.05
19-04-2001,1144.45,1103.6,1159.3,1103.6
20-04-2001,1144,1145.75,1156.45,1120.6
23-04-2001,1149.75,1144.05,1162.05,1137.3
24-04-2001,1146.3,1149.6,1149.6,1128.4
25-04-2001,1155.35,1146.5,1162.85,1142.3
26-04-2001,1143.75,1155.4,1170.2,1138.85
27-04-2001,1101.3,1143.65,1143.65,1078.1
30-04-2001,1125.25,1101.45,1127.9,1101.45
02-05-2001,1137.2,1125.45,1150.65,1125.25
03-05-2001,1122.05,1137.15,1139.85,1117.7
04-05-2001,1130.05,1121.45,1131.95,1113.65
07-05-2001,1139.2,1130.05,1145.4,1130.05
08-05-2001,1148.95,1139.25,1151.95,1138.2
09-05-2001,1149.25,1149.9,1164.3,1145.25
10-05-2001,1144.95,1149.1,1151.6,1139.25
11-05-2001,1140.5,1144.1,1146.85,1136.9
14-05-2001,1140.8,1140.45,1146.25,1134.05
15-05-2001,1145.3,1140.75,1147.75,1096.25
16-05-2001,1151.15,1147.1,1163.15,1146.05
17-05-2001,1174.95,1151.2,1179,1150.6
18-05-2001,1172.8,1175,1187.65,1169.2
21-05-2001,1169.45,1172.95,1182.65,1166.7
22-05-2001,1168.1,1169.5,1176.2,1165.65
23-05-2001,1179.1,1168.25,1181.8,1167
24-05-2001,1181.85,1179.1,1190.15,1177.55
25-05-2001,1174.9,1181.95,1188.5,1171.35
28-05-2001,1193.2,1174.95,1194.5,1174.45
29-05-2001,1198.45,1193.25,1202.05,1193.25
30-05-2001,1177.55,1199.5,1207,1173.75
31-05-2001,1167.9,1177.5,1177.5,1154.9
01-06-2001,1148.05,1168.1,1175.8,1146.9
04-06-2001,1127.2,1148,1154.45,1125.35
05-06-2001,1115.6,1127.15,1130.65,1106.8
06-06-2001,1115.7,1117.5,1132.95,1114
07-06-2001,1112.35,1115.05,1116.1,1095.45
08-06-2001,1126.6,1112.45,1128.9,1112.45
11-06-2001,1131.1,1126.55,1134.8,1122.35
12-06-2001,1127.15,1131.05,1133.3,1121.8
13-06-2001,1129,1127.1,1132.95,1126.9
14-06-2001,1112.75,1128.95,1128.95,1110.15
15-06-2001,1087.75,1112.7,1112.7,1084.2
18-06-2001,1078.3,1087.75,1087.75,1064.4
19-06-2001,1096.65,1078.25,1099.7,1075.45
20-06-2001,1097.6,1096.35,1100.55,1084.7
21-06-2001,1095.2,1097.9,1102.45,1090.25
22-06-2001,1087.65,1095.85,1097.8,1081.3
25-06-2001,1067,1087.1,1087.1,1064.4
26-06-2001,1096.6,1066.4,1099.8,1060.05
27-06-2001,1096.1,1096.6,1102.8,1086.75
28-06-2001,1094,1095.85,1101,1090.2
29-06-2001,1107.9,1094.05,1114.35,1091.05
02-07-2001,1100.75,1108.35,1119.55,1097.95
03-07-2001,1069.8,1097.4,1097.4,1066.05
04-07-2001,1067.95,1068.05,1074.6,1062.2
05-07-2001,1069.75,1068.35,1079.35,1066.95
06-07-2001,1065.1,1069.15,1069.15,1059.6
09-07-2001,1059.5,1064.8,1064.8,1052.1
10-07-2001,1072.05,1059.95,1078.1,1059.25
11-07-2001,1083.65,1072.15,1088.5,1068.35
12-07-2001,1105.5,1083.8,1109,1083.8
13-07-2001,1110.45,1105.7,1127.15,1103.3
16-07-2001,1105.55,1110.35,1116.7,1102.45
17-07-2001,1103.1,1103.55,1106.05,1092.5
18-07-2001,1091.95,1103.1,1108.45,1088.1
19-07-2001,1085.9,1091.35,1091.35,1079.55
20-07-2001,1077.7,1085.95,1089.95,1072.75
23-07-2001,1070.65,1076.15,1076.15,1063.4
24-07-2001,1072.55,1065.95,1074.75,1064.5
25-07-2001,1064.2,1072.45,1073.95,1062.15
26-07-2001,1053.4,1063.9,1066.55,1050.15
27-07-2001,1051.7,1053.2,1061.2,1046.9
30-07-2001,1061.45,1051.45,1062.8,1050.9
31-07-2001,1072.85,1061.45,1076.35,1053.6
01-08-2001,1063.15,1073,1077.7,1059.75
02-08-2001,1066,1064.25,1070.05,1059.55
03-08-2001,1074.6,1066.4,1077.55,1066.2
06-08-2001,1075.25,1074.2,1082.4,1072.55
07-08-2001,1072.1,1074.35,1079.3,1070.2
08-08-2001,1068,1071.75,1072.1,1059.55
09-08-2001,1070.65,1068.1,1072.6,1061.4
10-08-2001,1071.15,1070.65,1076.7,1069.05
13-08-2001,1063,1070.95,1081.4,1061.05
14-08-2001,1075.5,1063.05,1076.6,1062.2
16-08-2001,1078.95,1075.2,1083.7,1072.95
17-08-2001,1069.2,1079,1084,1067.6
20-08-2001,1063.75,1062.5,1067.95,1061
21-08-2001,1068.7,1063.65,1071.2,1062.3
23-08-2001,1071.5,1068.7,1079,1065.7
24-08-2001,1069.15,1071.5,1076.7,1064.9
27-08-2001,1072.55,1064.05,1078.35,1064.05
28-08-2001,1070.65,1072.35,1076.85,1069.6
29-08-2001,1067.45,1070.55,1074.5,1066.45
30-08-2001,1064.15,1068.3,1070.25,1061.9
31-08-2001,1053.75,1064.1,1064.1,1051.75
03-09-2001,1048.05,1054.65,1059.9,1046.35
04-09-2001,1048.2,1048.2,1053.25,1043.3
05-09-2001,1045,1047.25,1051.55,1043.3
06-09-2001,1036.1,1047.7,1048.2,1033.4
07-09-2001,1035.2,1036.35,1037.35,1026.45
10-09-2001,1033.4,1035,1045.3,1031.45
11-09-2001,1023.4,1033.35,1037.45,1020.7
12-09-2001,982.2,1023.25,1023.25,957.95
13-09-2001,971.7,982.2,993.05,969
14-09-2001,919.7,972.05,974.5,902.7
17-09-2001,872.25,916.15,916.15,861.05
18-09-2001,900.2,872.15,910.35,868.5
19-09-2001,912.2,899.7,915,899.7
20-09-2001,898.8,910.2,910.35,873.7
21-09-2001,854.2,903.75,903.75,849.95
24-09-2001,869.05,853,878.6,853
25-09-2001,861.4,869.15,893.35,858.85
26-09-2001,873.7,861.35,877,859.2
27-09-2001,890,873.15,893.05,868.3
28-09-2001,913.85,891.75,922.55,891
01-10-2001,910.1,914.65,919.2,905.5
03-10-2001,899.65,910.05,915.05,896.25
04-10-2001,911.65,899.65,914.25,899.65
05-10-2001,914.6,911.6,919.75,903.05
08-10-2001,901.95,911.2,913.05,884.65
09-10-2001,912.7,903,914.3,902.55
10-10-2001,940.35,915.5,942.8,912.9
11-10-2001,954.9,940.45,959.75,940.45
12-10-2001,960.4,958.4,969.9,956.85
15-10-2001,963.4,963.65,966.15,954.35
16-10-2001,971.25,963.4,973.25,962.5
17-10-2001,986.25,971.95,989.05,971.95
18-10-2001,972.05,984.2,984.5,969.35
19-10-2001,976.65,972.2,981,970.85
22-10-2001,976.4,980.05,994.15,973.2
23-10-2001,993.2,976.75,994.15,976.55
24-10-2001,991.2,992.95,1000.95,987.4
25-10-2001,983.2,991.25,998,979.95
29-10-2001,977.45,983.15,996.6,974.05
30-10-2001,963.1,977.35,977.35,960.5
31-10-2001,971.9,962.85,976.4,959.35
01-11-2001,994,973.55,997.3,973.55
02-11-2001,997.6,994.25,1009.55,991.95
05-11-2001,991.05,997.25,1001.3,987.85
06-11-2001,1001.9,991.2,1007.4,991.15
07-11-2001,987.5,1001.95,1014.1,984.45
08-11-2001,997.7,987.5,1001.15,985.75
09-11-2001,1004.05,999.1,1008.95,999.1
12-11-2001,1010.9,1004.55,1014.25,1003.6
13-11-2001,1005.4,1010.95,1013.25,999.85
14-11-2001,1015.8,1005.45,1017.2,1004.7
15-11-2001,1035.7,1016.05,1038.35,1015.15
19-11-2001,1068.15,1034.2,1072,1032.85
20-11-2001,1050.2,1067.3,1082.4,1046.15
21-11-2001,1056.35,1050.4,1064.85,1046.3
22-11-2001,1062.45,1056.45,1075.9,1056.45
23-11-2001,1059,1063.05,1075.05,1057.3
26-11-2001,1080.6,1059.25,1084.65,1059.25
27-11-2001,1076.05,1087.6,1097.6,1071.05
28-11-2001,1070.8,1076.15,1082.3,1067.65
29-11-2001,1067.15,1070.3,1071,1063
03-12-2001,1065.4,1067.2,1074.5,1063.25
04-12-2001,1077.7,1066.05,1082.6,1065.65
05-12-2001,1104.55,1077.95,1107.15,1077.95
06-12-2001,1110.45,1105.1,1132.65,1105.1
07-12-2001,1112.3,1110.9,1122.65,1109.65
10-12-2001,1115.25,1112.15,1123.55,1112.15
11-12-2001,1110.2,1112.15,1122.85,1107.7
12-12-2001,1107.65,1110.65,1121.55,1104.75
13-12-2001,1098.75,1107.75,1114.15,1069.95
14-12-2001,1087.85,1098.65,1102.9,1082.75
18-12-2001,1082.3,1089.9,1098,1071.35
19-12-2001,1060.75,1082.5,1086.35,1057.1
20-12-2001,1062,1060.45,1064.8,1047.5
21-12-2001,1050.85,1061.8,1061.8,1043.65
24-12-2001,1048.5,1051,1055,1032.6
26-12-2001,1034.25,1048.9,1058.3,1030.5
27-12-2001,1020,1033.85,1037.7,1017.35
28-12-2001,1033.8,1019.9,1036.35,1010.45
31-12-2001,1059.05,1033.9,1062.3,1033.9
01-01-2002,1055.3,1058.85,1071.15,1052.05
02-01-2002,1060.75,1054.95,1065.25,1054.1
03-01-2002,1072.25,1063.45,1074.85,1062.9
04-01-2002,1096.2,1072.4,1099.25,1072.4
07-01-2002,1100.15,1093.05,1111.55,1093.05
08-01-2002,1109.9,1100.55,1114.55,1097.9
09-01-2002,1102.8,1110,1119.4,1098.7
10-01-2002,1098.2,1098.8,1105.35,1093.6
11-01-2002,1088.55,1098.15,1105.9,1073.45
14-01-2002,1109.8,1089.45,1118.5,1089.45
15-01-2002,1094.15,1109.45,1112.6,1090.2
16-01-2002,1090.3,1094.15,1104.8,1085.3
17-01-2002,1109.2,1090.25,1116.05,1078.95
18-01-2002,1093.15,1109.55,1121.75,1089.05
21-01-2002,1091.35,1093.25,1099.8,1082.65
22-01-2002,1092.85,1091.35,1099,1090
23-01-2002,1089.4,1092.85,1096.95,1087.5
24-01-2002,1085.3,1089.6,1098.6,1081.7
25-01-2002,1080.1,1085.85,1089.7,1077
28-01-2002,1071.35,1083.25,1088.75,1068.7
29-01-2002,1071.65,1071.35,1076.45,1068.85
30-01-2002,1067.45,1072.85,1072.85,1058.8
31-01-2002,1075.4,1067.65,1082,1067.65
01-02-2002,1081.65,1076.95,1088.05,1076.95
04-02-2002,1076.9,1083.05,1086.95,1074.15
05-02-2002,1074.25,1076.25,1081.2,1069.4
06-02-2002,1113.1,1074.4,1117.1,1074
07-02-2002,1110.45,1114.85,1130.95,1104.3
08-02-2002,1123.75,1112.8,1131.85,1104.45
11-02-2002,1131.55,1124.85,1144.15,1124.85
12-02-2002,1129.5,1131.95,1143.3,1125.55
13-02-2002,1135.1,1129.8,1142.3,1129.6
14-02-2002,1150,1135.5,1151.65,1133.85
15-02-2002,1159.95,1150.65,1164.1,1150.3
18-02-2002,1172.85,1159.85,1177.05,1156.7
19-02-2002,1158.9,1172.85,1178.1,1155.1
20-02-2002,1145.95,1158.45,1158.45,1134.65
21-02-2002,1149.85,1146.05,1158.05,1146.05
22-02-2002,1163.5,1149.85,1165.7,1145.5
25-02-2002,1165.45,1163.65,1167.6,1155.45
26-02-2002,1189.4,1165.75,1192.65,1165.75
27-02-2002,1189.2,1190.15,1205.95,1180
28-02-2002,1142.05,1189.6,1197,1135.2
01-03-2002,1178,1142.05,1181.25,1135.45
04-03-2002,1177.35,1178.45,1201.1,1172.3
05-03-2002,1178.5,1176.4,1193.1,1175.15
06-03-2002,1172.6,1176.55,1182.65,1162.75
07-03-2002,1193.05,1173.6,1195.2,1173.6
08-03-2002,1187.65,1193.6,1199.6,1182.55
11-03-2002,1167.85,1187.5,1192.75,1164.55
12-03-2002,1150.45,1167.85,1171.2,1144.3
13-03-2002,1157.05,1150.2,1165.4,1143.55
14-03-2002,1159.45,1156.85,1163.65,1153.15
15-03-2002,1169.75,1159.6,1173.75,1159.6
18-03-2002,1169.3,1169.95,1184.7,1163.75
19-03-2002,1152.15,1169.4,1170.8,1150.3
20-03-2002,1155.6,1152.05,1158.95,1148.5
21-03-2002,1144.2,1155.55,1155.55,1141.05
22-03-2002,1138.45,1144.5,1148.65,1135.9
26-03-2002,1123.05,1138.1,1140.2,1117.85
27-03-2002,1123.35,1130,1134.1,1121.35
28-03-2002,1129.55,1123.6,1138.45,1123.6
01-04-2002,1138.95,1129.85,1143.3,1129.85
02-04-2002,1136.95,1138.8,1147.3,1132.3
03-04-2002,1123.5,1136.6,1136.9,1121.45
04-04-2002,1145.9,1124.05,1149.65,1123.9
05-04-2002,1141.95,1146.05,1153.3,1139.9
08-04-2002,1135.25,1141.9,1147.9,1134
09-04-2002,1126.7,1135.15,1137.45,1122.1
10-04-2002,1138.5,1126.7,1140.25,1125.75
11-04-2002,1143.6,1138.55,1150.2,1138.55
12-04-2002,1146.5,1143.25,1151.55,1138.65
15-04-2002,1134.15,1146.55,1152.55,1130.45
16-04-2002,1118.75,1130.8,1133.5,1116.65
17-04-2002,1125.1,1119,1136.6,1118.95
18-04-2002,1129,1125.25,1135,1123.8
19-04-2002,1100.3,1125.55,1127.05,1097.6
22-04-2002,1104.15,1100.5,1107.2,1088.05
23-04-2002,1106,1104,1108.8,1095
24-04-2002,1110.6,1106.25,1116.85,1105.7
25-04-2002,1094.3,1110.65,1113.85,1089
26-04-2002,1097.4,1094.25,1103.35,1094.1
29-04-2002,1074.2,1097.55,1098.65,1073.3
30-04-2002,1084.5,1074.25,1085.75,1073.4
02-05-2002,1093.3,1084.8,1101.1,1084.8
03-05-2002,1096.95,1093.4,1098.6,1091.5
06-05-2002,1100.95,1096.95,1102.05,1096.25
07-05-2002,1110.7,1100.9,1111.85,1096.65
08-05-2002,1117.6,1110.7,1122.7,1110.7
09-05-2002,1127.6,1117.7,1136.55,1117.7
10-05-2002,1116.4,1127.05,1127.3,1111.15
13-05-2002,1119.65,1116.8,1121.95,1114.2
14-05-2002,1115.1,1119.95,1125.95,1111.45
15-05-2002,1107.8,1115.15,1121.5,1102.65
16-05-2002,1092.8,1108.25,1111.25,1089.85
17-05-2002,1090.65,1092.8,1099.75,1079.95
20-05-2002,1074.35,1091.7,1097.95,1071.35
21-05-2002,1049.2,1074.75,1074.85,1028.25
22-05-2002,1045.3,1049.5,1050.9,1035.5
23-05-2002,1026.75,1045.2,1045.35,1024.3
24-05-2002,1067,1026.9,1069.2,1026.9
27-05-2002,1062.7,1067,1071.5,1054.1
28-05-2002,1038.2,1061.9,1062.3,1034.1
29-05-2002,1041.65,1038.2,1047.95,1026.5
30-05-2002,1032.15,1041.4,1049.95,1030.1
31-05-2002,1028.8,1032.5,1037.7,1020.1
03-06-2002,1039.75,1029.25,1047.25,1029.25
04-06-2002,1045.4,1040.15,1047.4,1036.55
05-06-2002,1064.2,1045.55,1067.5,1045
06-06-2002,1064.35,1064.15,1072,1055.5
07-06-2002,1048.8,1063.75,1063.75,1044.35
10-06-2002,1069.9,1049.95,1072.5,1049.95
11-06-2002,1097.05,1070.95,1099.5,1070.55
12-06-2002,1092.8,1097.15,1100.45,1088.5
13-06-2002,1082.85,1093,1102.05,1080.8
14-06-2002,1085.7,1081.75,1087.6,1079.45
17-06-2002,1088.9,1085.8,1097.55,1085.7
18-06-2002,1074.95,1088.9,1097.4,1073.75
19-06-2002,1062.9,1074.7,1079.2,1056.45
20-06-2002,1070.05,1063.1,1074,1056.25
21-06-2002,1062.55,1069.5,1069.8,1058.95
24-06-2002,1061.85,1065.6,1065.6,1054.45
25-06-2002,1055.4,1061.9,1063.3,1048.55
26-06-2002,1044.2,1055.35,1061.05,1042.2
27-06-2002,1048.55,1044.5,1053.7,1044
28-06-2002,1057.8,1049.4,1068.9,1049.4
01-07-2002,1068.95,1058,1070.15,1058
02-07-2002,1068.05,1067.9,1071.7,1064.95
03-07-2002,1069.9,1067.8,1074,1065.55
04-07-2002,1070.55,1069.95,1078.55,1068.4
05-07-2002,1073.8,1071,1076.2,1067.45
08-07-2002,1082.05,1074,1085.3,1072.9
09-07-2002,1080.3,1081.9,1083.65,1077.55
10-07-2002,1071.7,1081.55,1087.4,1069.45
11-07-2002,1056.6,1070.95,1070.95,1055.3
12-07-2002,1058.25,1057.1,1064.9,1054.9
15-07-2002,1048,1057.95,1058.45,1043.3
16-07-2002,1035.95,1047.9,1051.85,1033.95
17-07-2002,1032.55,1035.95,1037.5,1025
18-07-2002,1041.3,1032.55,1044,1032.55
19-07-2002,1035.9,1041.35,1041.5,1032.25
22-07-2002,1012,1035.2,1035.2,1009
23-07-2002,1021.9,1012.05,1023.65,1005.75
24-07-2002,1004.05,1021.8,1022.2,1001.9
25-07-2002,1001.55,1004.2,1021.3,997.85
26-07-2002,973.5,1001.05,1001.05,972.55
29-07-2002,971.65,973,977.95,953.15
30-07-2002,960.65,973,987.5,956.8
31-07-2002,958.9,960.3,964.1,943.6
01-08-2002,957.7,959.2,972.05,954.15
02-08-2002,954.75,957.55,957.55,935.55
05-08-2002,963.25,954.9,966.5,953.9
06-08-2002,966.65,963.3,969.55,955.4
07-08-2002,969.1,967.7,978.6,966.55
08-08-2002,953.55,969.15,971.75,951.2
09-08-2002,961.95,953.8,963.85,948
12-08-2002,969.85,961.15,971.55,961.15
13-08-2002,976.05,970.4,977.2,969.9
14-08-2002,969.65,976.05,976.25,967.25
16-08-2002,979.25,970.75,981.2,968.35
19-08-2002,979.85,979.4,983.55,978.2
20-08-2002,988.55,979.75,990.85,979.05
21-08-2002,988.45,988.6,994.25,984.35
22-08-2002,985.7,988.55,995.3,983.45
23-08-2002,995.2,985.75,996.4,984.7
26-08-2002,998.85,992.4,1001.45,986.15
27-08-2002,987.7,998.85,1003.3,985.7
28-08-2002,985.7,987.35,988.1,981.1
29-08-2002,987.25,985.85,989.4,981.45
30-08-2002,1010.6,987.65,1012.75,986.7
02-09-2002,1013.5,1010.9,1024.65,1010.85
03-09-2002,1001.1,1013.65,1014.8,999.4
04-09-2002,1006.95,1000.7,1008.8,990.85
05-09-2002,1008.6,1006.9,1013.45,1004.2
06-09-2002,995.2,1008.45,1008.45,992.7
09-09-2002,998.55,992.05,1005.85,985.25
11-09-2002,998.85,998.6,1002.35,993.35
12-09-2002,1001.65,998.95,1005.15,998.8
13-09-2002,992,1001.4,1001.4,989.85
16-09-2002,985.75,991.75,997,983.55
17-09-2002,994.9,985.75,996.8,985.75
18-09-2002,983.6,994.15,994.15,981.6
